timestamp,student_id,student_name,age,height_cm,weight_kg,gender,zone,movement_type,amplitude_mean_dbm,amplitude_std_db,phase_mean_rad,phase_variance_rad,rssi_dbm,snr_db,noise_floor_dbm,num_subcarriers,bandwidth_mhz,subcarrier_values
2026-05-08T19:05:32,1,Pessoa #1,18,161,58,F,C,parada,2.18,1.36,3.421,0.9995,-7.82,97.18,-95,56,20,"2.59:4.8097,2.17:2.2483,3.55:2.6622,3.3:3.7512,2.0:3.0009,2.78:4.0071,1.46:3.664,2.42:2.4883,0.85:3.8043,1.34:3.2577,5.68:3.9907,0.39:2.9887,3.99:2.8101,2.02:3.2531,2.88:2.6796,0.3:3.7191,3.17:3.7392,1.84:2.875,3.13:3.2725,0.5:3.0632,2.52:3.0219,2.27:4.353,-1.18:4.4516,3.23:3.1521,1.02:4.4172,2.45:3.4977,3.03:2.7476,3.16:3.3607,1.67:3.6051,0.76:2.9381,0.8:2.8796,0.69:3.7856,1.92:4.3284,3.8:4.0429,2.02:2.574,3.27:3.8847,3.24:2.6194,2.87:5.1516,1.82:2.8694,0.43:1.6923,4.72:3.1006,0.83:3.5247,3.26:3.4622,-0.95:3.1914,2.19:2.4471,2.89:5.4778,3.11:2.5816,3.59:3.9386,2.23:4.1907,3.44:3.4945,0.91:2.9367,2.08:2.5405,-0.63:2.913,4.33:3.9831,2.63:4.0862,1.41:4.2487"
2026-05-08T19:05:33,1,Pessoa #1,18,161,58,F,C,parada,4.34,1.18,0.8787,0.1775,-5.66,99.34,-95,56,20,"5.5:0.7964,6.94:0.7744,3.84:0.7528,6.44:0.883,5.67:0.9232,3.97:1.0617,3.98:0.7726,2.94:0.9787,3.75:0.7714,6.62:0.8959,3.68:0.8208,4.84:1.1371,5.94:1.0097,4.9:1.0656,4.46:0.9288,3.08:0.7899,5.51:0.7106,4.16:1.1966,2.84:0.7663,3.71:0.9749,2.27:1.1121,2.2:0.8203,4.95:1.0066,4.87:0.9268,4.89:0.7965,5.06:0.9777,1.92:0.7219,3.68:0.668,4.85:0.9092,5.07:0.8213,2.62:0.7722,5.53:0.8593,3.79:0.9921,5.84:0.7757,2.56:1.1479,3.02:0.7619,5.61:0.8454,3.35:0.9035,4.44:0.971,4.84:0.7508,2.99:0.918,4.76:0.8665,3.37:0.8779,3.23:0.6537,4.18:0.8621,3.51:0.854,4.54:0.8263,5.8:0.7179,3.3:1.0281,5.58:0.9401,3.92:1.0291,5.58:0.9707,4.1:0.8101,5.16:0.688,3.48:0.7117,5.26:0.9045"
2026-05-08T19:05:34,1,Pessoa #1,18,161,58,F,C,parada,4.31,1.35,3.5712,0.5054,-5.69,99.31,-95,56,20,"1.65:4.2301,3.85:3.5514,4.94:3.8272,2.95:3.9718,4.28:3.3174,3.43:3.7713,5.71:3.4468,5.16:3.6852,4.79:3.3559,3.34:3.2224,3.99:2.929,3.19:3.3829,4.03:3.7109,5.52:3.4468,4.26:4.1244,5.29:2.7586,2.69:3.4225,6.65:3.345,4.57:3.9718,3.87:3.3292,5.59:3.0843,3.27:2.7023,5.4:4.4396,4.13:3.5816,4.12:3.6608,5.55:3.895,5.04:4.1322,4.75:3.9007,1.77:3.6856,1.26:3.5708,4.81:3.5821,1.2:3.3024,2.82:3.3075,3.98:2.9153,5.61:4.4429,3.33:4.4743,5.22:3.0245,3.38:3.4592,5.5:3.9624,3.95:3.3006,4.57:3.2931,5.78:3.0942,3.51:3.3457,3.81:3.8426,7.14:3.7259,6.1:4.3311,3.51:3.3447,5.22:3.2271,7.07:3.5753,3.47:2.6253,5.46:3.5385,2.15:3.6753,3.54:2.9822,6.4:4.38,4.52:3.8575,4.1:3.9262"
2026-05-08T19:05:35,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,15.99,1.17,2.9727,5.1345,5.99,110.99,-95,56,20,"14.55:2.9024,16.03:5.6595,17.99:0.0115,17.92:4.5388,14.82:5.5868,16.71:2.5228,15.99:6.1891,15.8:5.0114,17.86:3.977,14.72:2.4611,15.93:1.0455,15.42:2.8521,16.58:5.1701,15.29:3.4886,16.98:3.6502,16.48:4.4086,14.17:0.5636,14.61:5.246,16.82:2.7766,16.07:2.0985,16.4:0.7826,14.13:5.8598,15.02:0.7141,15.42:2.8904,13.8:1.351,14.33:3.1725,18.18:3.2961,16.06:0.943,16.03:6.1936,16.23:3.0558,14.99:0.6884,17.4:1.1822,16.25:1.0918,15.35:0.3244,17.74:4.4978,17.23:0.1125,15.31:0.6945,17.12:2.9562,16.2:3.2474,17.33:0.2845,15.25:3.8849,15.36:2.716,14.15:1.6816,17.94:0.3538,14.6:4.6251,18.29:3.551,16.84:5.3541,17.14:5.475,14.7:4.0052,15.36:3.7734,16.01:0.5922,15.3:3.3254,15.78:2.4573,15.72:1.2397,17.13:5.3668,14.82:4.569"
2026-05-08T19:05:36,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,10.99,1.48,3.0961,6.2485,0.99,105.99,-95,56,20,"13.18:2.3433,9.3:1.2557,10.26:4.4308,10.4:0.2314,7.85:0.0909,10.0:4.8362,9.84:5.2804,11.3:3.5125,12.14:0.9295,10.16:2.5008,11.58:6.022,12.08:4.2178,11.37:0.8307,9.5:2.8282,13.37:0.4226,12.96:1.3659,13.02:2.81,12.31:0.3576,8.47:2.84,10.04:1.0989,12.06:3.7504,12.49:0.607,11.26:0.1847,11.81:0.5555,9.16:5.0517,8.17:5.2157,10.31:2.5912,10.1:2.7596,9.17:4.9476,11.76:1.1881,9.23:5.3115,12.28:4.8508,11.51:2.3486,11.4:6.272,10.48:0.0481,8.64:2.4103,11.39:5.7554,13.81:3.4916,8.78:4.8826,8.8:5.7049,10.17:4.6658,10.89:3.4225,12.71:4.1262,10.69:0.6242,13.32:2.7902,10.06:1.0708,12.17:1.7538,13.85:5.9697,11.12:1.712,10.2:3.9095,11.24:5.9883,11.36:4.6621,10.12:1.4126,11.31:5.1064,11.97:5.1127,12.45:4.9196"
2026-05-08T19:05:37,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,10.02,1.32,2.5123,4.9559,0.02,105.02,-95,56,20,"10.5:1.8917,10.72:0.4708,10.22:2.2488,10.24:5.5428,9.37:3.799,7.98:0.1163,10.13:4.0137,9.27:2.9525,10.86:5.6743,10.27:3.3584,10.39:4.0669,10.97:0.6922,12.81:3.4021,10.42:2.3774,12.23:3.7077,9.15:1.0732,12.44:0.2355,9.26:0.7118,10.26:1.5508,9.95:4.4583,11.58:0.6981,8.79:2.7604,11.26:0.2999,10.15:3.5315,8.95:4.0893,8.85:0.9934,10.84:0.2229,10.77:3.6569,8.15:5.152,11.28:0.8176,6.57:0.584,7.72:2.6092,9.45:1.5171,9.08:3.9062,12.01:4.0619,9.08:0.7947,13.38:0.4507,11.49:5.5024,8.81:2.1606,9.53:0.486,10.73:5.6547,9.65:0.3912,10.03:5.6804,9.09:4.4377,8.73:2.349,9.96:1.7693,10.36:0.6943,9.02:2.2973,9.59:0.4965,8.37:5.6212,8.4:0.0444,11.22:2.881,10.86:4.5478,11.24:1.9311,8.28:0.6722,10.21:4.5839"
2026-05-08T19:05:39,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,7.92,1.43,3.339,5.9239,-2.08,102.92,-95,56,20,"7.41:2.9586,8.02:0.1074,5.37:2.526,7.63:5.0877,7.96:4.0516,9.96:5.3845,8.15:6.0638,10.65:5.6832,9.24:5.821,6.64:1.6926,6.07:6.2729,8.19:2.375,7.1:4.1348,8.93:1.2589,9.83:3.2038,10.36:4.7703,9.92:5.8176,4.63:0.6356,9.55:1.6355,6.77:5.0266,8.14:4.2203,5.35:2.6988,7.04:4.4057,6.76:2.1268,7.3:4.4737,8.55:2.7613,8.93:5.2204,9.5:3.1792,7.11:2.9854,8.94:1.8326,8.03:5.098,7.29:1.7833,12.02:5.114,7.15:1.3438,6.6:0.5791,5.75:0.4646,8.03:3.3819,7.95:3.9928,5.28:2.0392,7.23:1.1862,9.48:3.26,7.57:2.3558,9.33:1.4523,8.79:4.2052,8.44:0.9011,8.19:2.4696,7.7:6.0421,8.52:3.4528,8.37:4.6199,7.15:3.4212,8.19:1.4772,5.79:5.9847,8.0:2.9858,7.18:3.9417,7.93:5.3585,7.4:1.6637"
2026-05-08T19:05:40,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,13.92,1.23,3.0927,5.9677,3.92,108.92,-95,56,20,"15.38:2.5841,13.3:4.1683,14.51:1.6832,15.53:0.1021,12.76:2.9422,12.6:2.8697,9.88:0.9088,14.08:1.7927,12.84:3.6128,14.86:1.9335,12.01:0.7828,14.52:0.1977,12.79:4.0418,12.91:4.8278,15.87:0.15,14.23:4.2342,12.27:0.1212,13.88:2.5571,12.17:1.5365,15.81:5.0163,13.76:1.8626,15.33:3.4221,15.04:5.0574,14.57:0.5577,12.96:5.1088,12.49:3.329,14.74:1.8465,14.33:1.1361,13.04:4.7104,14.89:2.6548,15.17:0.6279,13.76:1.3041,13.57:4.767,13.05:4.6315,14.23:2.3142,14.37:3.7403,16.24:5.1474,14.35:1.4936,13.65:3.9187,13.39:5.1806,14.94:4.5526,12.99:3.8325,15.15:5.6882,15.73:2.8396,13.32:5.1754,13.46:0.3421,12.64:3.9846,13.51:2.6759,13.99:3.9148,13.1:4.6572,11.66:4.0348,15.54:5.2436,14.28:6.0347,15.42:3.6279,13.58:2.8346,14.87:4.8809"
2026-05-08T19:05:41,1,Pessoa #1,18,161,58,F,C,levantamento_bracos,12.14,1.27,3.4645,4.7526,2.14,107.14,-95,56,20,"12.26:4.8335,13.41:3.6889,11.7:5.7418,11.7:1.2689,10.97:6.2702,10.12:2.7563,13.34:2.8936,11.46:4.1178,12.53:2.4778,12.18:4.0967,10.71:3.5553,13.4:5.0946,11.1:3.5382,12.08:1.2765,12.29:1.8469,12.58:3.7914,12.61:3.5145,11.75:1.8656,11.99:1.9898,12.43:2.1755,11.49:2.5504,10.89:5.8251,11.29:0.081,12.01:2.1036,11.39:1.1405,14.09:5.8859,12.82:6.0922,11.79:6.0787,15.3:2.5641,13.53:5.3671,12.31:3.4588,11.84:4.6657,11.66:3.3191,12.25:4.6644,10.92:4.5041,13.26:4.6965,11.38:3.863,10.18:0.0909,12.86:2.7346,10.3:1.6464,11.68:5.6718,11.44:5.6006,12.91:6.0669,15.37:3.9068,13.8:4.3166,12.99:6.0991,9.39:3.549,12.13:0.4901,12.94:1.5413,12.76:5.9114,8.81:0.1283,14.29:4.102,11.36:3.0659,12.41:0.2724,13.98:4.8955,11.34:0.2658"
2026-05-08T19:05:45,1,Pessoa #1,18,161,58,F,D,parada,0.93,1.31,4.5947,0.5484,-9.07,95.93,-95,56,20,"-0.44:4.9682,-0.97:5.2279,-2.39:4.0763,0.41:3.938,1.12:5.3536,-0.84:4.2319,2.35:5.0997,0.94:5.0554,-0.65:4.2985,-0.03:4.0792,1.82:4.5837,0.32:5.0325,0.64:4.3389,0.25:4.4407,1.3:4.4745,0.17:4.4447,-0.04:4.4614,0.52:5.1253,2.35:3.6862,0.21:4.754,0.13:5.1286,1.61:4.2271,1.89:5.0154,-0.06:4.9069,2.47:4.8954,3.2:4.6749,1.85:4.5227,1.72:5.12,1.12:4.2563,0.57:5.1331,2.95:4.5938,1.11:3.3274,-0.54:4.928,-1.74:4.747,0.28:5.0767,0.96:4.8801,3.26:4.6821,-0.53:3.7844,0.79:4.7905,1.26:4.7936,1.59:4.2202,1.13:5.3404,1.89:3.8987,1.93:4.2045,3.48:4.2835,2.85:3.9576,2.03:4.5014,1.52:4.8398,3.97:4.775,0.64:4.5163,-0.93:4.8931,0.13:4.6843,2.1:4.4879,-0.14:4.4218,0.11:4.4706,0.24:4.6559"
2026-05-08T19:05:46,1,Pessoa #1,18,161,58,F,D,parada,1.5,1.44,2.1375,0.3553,-8.5,96.5,-95,56,20,"-0.5:2.2299,3.74:2.3011,1.94:1.9166,1.12:1.9817,2.2:2.4322,1.54:2.3642,1.56:2.2346,-1.17:2.3262,1.28:2.3662,-1.36:2.1215,1.64:2.342,1.12:2.3912,4.42:2.1733,0.52:2.3426,0.75:1.8991,1.05:2.0828,-1.76:2.4131,0.39:1.9207,3.4:2.6258,1.95:1.8451,0.11:1.5858,2.44:2.3458,-0.93:2.1061,3.97:2.4781,2.8:2.3155,2.24:2.3616,1.24:2.6148,-0.62:1.6676,0.72:1.7647,-0.01:2.4407,2.29:2.0017,2.17:1.9142,2.54:2.0891,0.91:1.9905,2.98:1.9147,1.36:1.6287,2.5:2.0343,0.6:1.9866,3.61:1.777,-0.4:2.1604,1.05:2.0103,2.36:1.8438,2.53:2.3293,2.02:2.3013,1.48:2.4308,2.6:1.9143,1.81:2.0519,0.21:2.0617,-0.68:2.1215,-0.21:2.1427,2.96:2.1221,2.39:2.148,2.99:2.3701,1.69:2.1137,2.3:1.8943,4.23:2.3566"
2026-05-08T19:05:47,1,Pessoa #1,18,161,58,F,D,parada,0.45,1.4,4.3864,0.4108,-9.55,95.45,-95,56,20,"1.88:3.8967,1.36:4.264,0.87:4.427,2.85:4.8154,0.11:4.5182,-0.93:4.1987,-0.37:4.6977,-0.17:4.5333,-2.28:4.6072,0.15:4.3215,2.6:4.2323,0.95:4.156,1.38:4.333,1.9:4.2639,-1.43:4.2161,-1.83:4.6225,2.38:4.658,1.62:4.1135,0.49:4.5108,0.72:4.3395,0.1:4.5414,-0.82:4.2511,-1.15:4.4404,1.57:4.2093,-1.6:4.1974,-0.97:4.2494,-1.46:4.3895,0.33:3.7023,-0.1:4.4649,1.22:4.5597,2.11:4.0715,0.74:3.9075,-0.15:4.563,-0.56:4.784,1.88:4.3727,0.78:4.4046,1.73:4.4133,0.22:4.3216,-1.02:4.5388,3.06:4.2324,2.06:4.3616,0.1:4.5657,1.29:4.6298,1.66:4.5732,-1.43:3.9117,1.73:5.1025,1.09:4.2186,-0.24:4.2038,0.84:3.964,3.35:4.5345,-3.05:4.3238,-0.25:4.8531,0.61:4.6492,-1.06:4.3691,0.66:4.671,-0.26:4.3692"
2026-05-08T19:05:48,1,Pessoa #1,18,161,58,F,D,parada,-1.1,1.18,0.8716,-0.2956,-11.1,93.9,-95,56,20,"-0.88:1.0244,0.31:1.079,-0.06:0.9562,-1.69:1.021,-2.16:1.0177,-0.47:0.8503,-2.05:0.637,-1.94:0.6806,-0.33:0.913,-2.81:0.951,-2.12:1.02,-2.88:0.8212,1.29:0.7398,-1.96:1.0696,-0.14:0.6753,-2.75:0.9421,-2.56:1.0709,0.35:0.6695,-0.83:0.9206,-1.9:0.9172,-0.99:1.1307,-1.74:0.5567,-2.96:0.9761,-0.45:0.6002,-1.49:0.928,-0.4:0.9586,-0.87:0.9869,-0.97:0.9542,-2.48:1.108,-0.87:0.4878,-1.03:0.858,-1.12:0.6574,0.42:1.1492,-2.74:1.0371,-1.23:0.7375,1.09:0.6211,-1.84:1.466,-1.83:0.6653,-0.58:0.9518,-0.32:0.7385,-0.19:0.7467,0.44:1.149,-0.05:1.0575,-2.54:0.8164,-0.84:0.7692,-0.25:0.8808,-0.54:0.9709,-1.55:0.7823,-3.73:0.887,-2.25:0.7356,0.97:0.8421,-2.35:0.8363,-1.44:0.8562,-0.59:0.7765,1.43:0.5605,-0.12:0.5955"
2026-05-08T19:05:49,1,Pessoa #1,18,161,58,F,D,parada,-0.01,1.3,2.6323,0.4654,-10.01,94.99,-95,56,20,"-0.42:2.4993,-0.81:3.0114,-0.59:2.1744,-2.46:2.779,1.26:2.6517,-1.04:2.4957,0.05:3.0424,1.05:2.7772,0.02:2.9302,1.2:3.0165,-0.13:3.4949,-2.02:2.5256,-1.13:2.3542,1.15:2.5083,-0.9:1.8859,-0.23:2.9367,0.92:2.111,-3.04:2.8809,0.57:2.8366,2.55:2.1785,-0.5:2.4645,0.29:3.2438,-1.28:2.5794,0.42:2.3729,1.03:2.3572,0.11:2.8699,1.52:2.4187,-0.13:2.617,1.54:2.554,-1.49:3.3256,0.63:3.5796,1.18:2.0504,-0.67:2.5526,2.88:2.1466,-0.03:2.9132,-0.72:3.3057,1.75:2.0631,0.37:2.4654,0.77:2.8822,-0.34:2.1489,0.87:2.3592,-2.27:2.6162,1.11:2.5782,0.77:2.7484,0.36:2.639,-1.73:2.9122,-0.64:2.5636,0.92:2.3953,-0.31:3.1876,3.04:2.4192,-0.06:2.7412,-2.07:2.7848,0.42:2.3983,-0.73:2.338,-1.95:2.3686,-1.41:2.356"
2026-05-08T19:05:50,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,5.17,1.64,2.8891,6.2874,-4.83,100.17,-95,56,20,"10.81:5.7872,6.29:1.8494,3.56:3.5493,7.25:2.2658,3.91:0.5831,5.12:2.7996,6.62:0.5837,2.85:4.4852,6.41:4.2313,4.37:0.2665,5.38:3.4674,6.59:3.2438,0.11:5.0359,4.02:2.9016,5.72:3.839,4.27:5.658,4.82:2.6897,3.6:1.3878,4.65:3.1243,5.3:2.2921,4.6:2.5288,5.48:5.7762,4.49:0.9518,4.78:5.9244,6.16:3.9597,5.74:3.7827,4.47:1.0741,4.23:0.0138,6.76:5.6357,5.41:2.402,8.09:5.2711,7.7:3.8656,4.2:3.6942,5.21:2.7325,5.06:2.2425,4.5:1.9152,8.19:0.8881,4.04:1.7183,3.39:0.5326,5.96:0.1296,2.76:2.2953,3.75:3.7188,2.28:1.2743,5.96:4.7829,7.36:5.2918,6.59:2.8176,5.53:0.0287,4.06:0.5467,4.54:4.7505,4.94:6.0908,4.28:2.8863,6.43:1.2788,5.67:1.6601,4.35:5.6321,4.85:2.1067,6.1:1.5469"
2026-05-08T19:05:51,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,12.51,1.24,3.0972,3.9053,2.51,107.51,-95,56,20,"15.21:5.3002,12.4:0.3177,11.04:3.8852,11.89:0.4262,11.18:5.7443,13.32:4.4282,12.69:0.0371,12.26:4.2648,13.76:2.6761,12.74:3.2085,13.41:0.7425,11.96:4.3596,12.2:0.8978,10.91:3.9236,12.1:2.6088,12.27:6.1853,14.87:0.46,13.33:4.2964,11.6:1.5783,14.75:5.8151,12.62:2.275,11.75:4.0657,13.78:3.7772,11.84:0.1513,12.52:5.5156,12.43:5.4227,13.19:2.0903,11.55:3.9968,13.81:4.9117,10.94:0.8419,10.92:4.6005,10.67:1.3393,12.14:2.6138,13.8:4.9985,13.82:0.3047,14.08:1.8237,13.56:6.2341,13.36:3.3079,10.73:1.2462,12.21:3.2291,13.83:5.2438,11.6:1.3676,13.79:3.5999,10.91:1.655,12.79:1.2604,12.74:5.0662,10.84:0.1511,14.39:1.5132,9.12:5.8625,11.42:4.6945,13.1:0.5044,11.07:3.7383,13.04:2.6297,11.85:4.093,13.63:3.0721,13.09:5.0925"
2026-05-08T19:05:52,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,7.99,1.42,3.322,5.7599,-2.01,102.99,-95,56,20,"9.68:0.7832,8.12:0.0557,8.29:6.1862,10.31:6.206,7.68:1.4499,6.78:5.4671,8.02:5.9019,7.34:3.8491,9.38:1.2263,7.81:2.4699,6.21:2.0806,6.74:2.4169,8.42:4.6014,7.48:5.4105,8.57:1.8361,5.56:1.7382,10.38:2.0112,10.21:3.7884,7.29:3.1654,5.87:3.9293,7.99:5.9921,10.24:5.3593,7.24:0.2491,8.52:5.151,8.78:4.3518,7.9:5.545,8.51:6.1728,9.17:3.5323,6.09:4.1813,9.74:0.2737,5.7:3.3216,9.86:3.1574,8.07:4.373,6.92:3.3425,8.26:2.18,5.96:1.4218,6.87:3.4752,7.92:0.3202,6.97:5.7619,8.87:2.7711,7.18:1.1604,6.55:4.7489,7.15:1.0442,7.53:3.8828,9.78:0.9891,5.65:0.666,8.8:3.5898,7.22:3.7882,9.5:3.5114,6.89:5.1334,8.95:4.3373,10.24:5.3806,11.04:1.8989,6.25:2.4755,9.06:6.0914,5.78:1.8286"
2026-05-08T19:05:54,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,5.07,1.43,2.9346,4.854,-4.93,100.07,-95,56,20,"1.6:4.9731,5.06:3.327,4.4:4.8243,4.59:3.1726,6.45:1.11,7.5:2.7744,6.59:1.269,4.29:3.9704,4.26:4.8566,5.89:5.2686,6.35:2.8042,6.05:0.022,6.25:1.0469,3.67:1.2603,2.59:5.3538,2.81:1.1117,4.07:2.7057,7.42:3.7734,3.45:0.0322,7.36:3.7072,4.96:3.1922,5.24:0.0188,6.26:5.2535,4.95:5.2834,5.63:5.4184,4.23:4.9579,5.26:2.5048,2.44:4.0405,7.09:2.9477,5.84:3.118,3.96:6.2341,5.75:1.956,5.99:1.4134,6.27:5.1634,6.48:1.3433,2.04:0.0689,3.97:5.7676,6.1:2.2806,3.94:0.1154,4.46:5.4139,4.97:5.9526,6.24:4.5292,7.87:1.9359,3.81:0.9018,5.99:2.3834,5.2:0.4298,7.19:1.853,5.1:1.22,5.54:1.9902,3.91:1.7755,3.07:0.509,3.74:5.164,4.34:1.6301,4.23:1.6892,5.11:3.3583,5.89:5.1622"
2026-05-08T19:05:55,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,2.57,1.21,3.1718,5.5958,-7.43,97.57,-95,56,20,"0.24:5.6124,2.62:3.7048,2.51:6.0783,1.76:2.4203,1.29:0.7375,2.82:1.7251,2.5:4.5501,1.14:3.135,2.62:3.1224,3.86:5.4338,0.73:5.1829,0.27:0.0922,4.64:6.1251,0.48:4.3249,0.87:5.0592,3.07:0.7249,3.18:2.8232,3.11:2.2689,4.86:3.1813,1.33:5.9043,1.93:5.7207,2.42:1.012,3.35:5.0517,3.17:4.7542,2.71:5.7275,1.87:0.6501,2.4:1.2847,2.75:1.7485,2.76:4.1852,0.68:5.4891,2.93:1.9541,4.09:0.0336,4.17:6.2051,0.87:4.2527,2.46:5.4338,3.64:2.855,1.94:0.1639,3.53:2.5182,3.32:1.0949,2.53:0.6641,-0.07:1.1836,2.68:2.0592,2.87:4.2185,3.61:6.2655,2.5:3.7798,1.17:4.9606,4.21:4.2803,2.05:2.6281,3.48:1.2433,5.22:1.6934,4.28:3.8928,2.46:1.4765,2.92:2.3486,2.05:1.6985,3.72:0.448,3.22:2.4356"
2026-05-08T19:05:56,1,Pessoa #1,18,161,58,F,D,levantamento_bracos,7.58,1.36,3.146,5.467,-2.42,102.58,-95,56,20,"7.0:1.1669,5.34:0.9482,7.61:0.6456,8.45:3.2252,7.11:0.1048,8.49:3.9845,6.3:4.9432,7.38:5.9301,7.51:6.2723,7.95:5.7803,5.4:6.1689,7.76:4.4199,9.72:2.3166,7.65:5.3655,6.36:1.8386,8.35:1.6935,7.22:5.585,8.86:6.0116,6.84:2.9236,7.63:6.0738,8.92:2.3819,6.72:3.7268,9.08:5.7894,6.77:1.519,9.13:1.6046,6.66:3.1799,7.93:2.8426,8.43:1.8053,10.72:2.3608,6.04:2.6032,5.95:2.1473,6.13:4.0035,6.16:2.4071,6.46:3.4203,6.32:3.3204,4.33:1.5187,7.9:4.8723,5.12:2.8007,8.4:2.5616,5.94:0.7396,9.54:6.2005,9.21:2.428,6.05:4.9199,9.76:0.682,6.49:5.5084,7.43:0.6416,8.1:0.35,9.18:2.47,9.21:0.7981,7.19:2.3795,6.7:2.6568,8.25:4.0611,8.31:0.7146,9.85:4.6503,9.2:4.0207,7.97:2.6903"
2026-05-08T19:06:00,1,Pessoa #1,18,161,58,F,E,parada,-3.56,1.61,1.3735,0.3807,-13.56,91.44,-95,56,20,"-4.57:0.8787,-4.94:1.5234,-3.18:1.9458,-3.52:1.3239,-2.7:0.6197,-6.85:1.5341,-1.62:1.7427,-3.12:1.5386,-1.72:1.3215,-2.92:0.8144,-5.18:1.9046,-1.9:1.3057,-5.11:1.7856,-4.39:1.5014,-2.56:1.0113,-4.23:1.1368,-2.85:1.0985,-2.67:1.4936,-3.58:1.4695,-4.08:1.4604,-2.6:1.5203,-1.76:1.5163,-4.06:1.8149,-4.95:1.8909,-2.07:1.5912,-3.2:1.36,-2.67:0.8677,-4.17:2.0137,-4.25:1.4797,-3.71:1.9117,-1.4:1.4256,-5.04:1.0592,-3.61:1.2602,-8.46:1.3868,-4.09:1.375,-2.12:1.3019,-2.5:1.7362,-4.73:1.7035,-2.3:1.2338,-3.79:1.1353,-5.75:1.2013,-4.52:1.2039,-4.8:1.5146,-2.88:0.8555,-5.07:1.4223,-6.1:1.1814,-3.83:1.1006,0.66:1.4596,-1.58:1.5744,-2.98:1.2997,-2.2:1.1786,-1.39:0.9166,-1.8:1.4146,-6.67:1.1999,-5.18:1.3342,-1.9:1.0632"
2026-05-08T19:06:01,1,Pessoa #1,18,161,58,F,E,parada,-3.3,1.23,2.7231,0.9375,-13.3,91.7,-95,56,20,"-3.55:2.5985,-0.97:3.2076,-4.29:2.7381,-1.97:1.7796,-4.93:2.2508,-1.87:2.2789,-1.74:3.3951,-1.2:2.2366,-0.98:3.0776,-3.95:2.7266,-2.02:2.1275,-4.34:3.0172,-4.04:1.6159,-4.82:2.3604,-2.74:2.9818,-3.18:3.1532,-3.07:2.9107,-3.76:3.2568,-4.42:3.036,-4.44:2.3871,-2.98:1.5616,-3.7:3.4776,-3.84:3.4765,-5.12:2.6244,-5.38:3.0773,-2.5:1.8855,-4.09:2.338,-2.34:3.379,-4.17:2.1519,-1.95:2.1502,-3.67:2.9522,-1.49:2.8696,-3.56:2.2473,-2.17:3.9036,-3.88:3.3607,-5.11:3.6779,-0.86:3.8108,-2.65:2.4362,-3.91:2.0797,-1.93:2.031,-3.96:3.8454,-3.24:2.9706,-3.92:3.3923,-2.77:1.4896,-3.34:2.0867,-2.5:3.1503,-4.99:2.9485,-2.26:2.9287,-2.65:1.9098,-1.65:2.6224,-4.48:2.4215,-5.09:2.5726,-3.5:3.2072,-4.64:2.7352,-5.48:2.8612,-2.8:2.7239"
2026-05-08T19:06:02,1,Pessoa #1,18,161,58,F,E,parada,-1.05,1.36,4.8641,0.8658,-11.05,93.95,-95,56,20,"-0.27:4.8797,-1.44:5.1411,-0.12:5.3987,0.43:5.6762,0.58:5.9552,0.87:4.9108,-1.25:4.905,-1.5:4.4618,-0.13:4.843,-2.59:5.4571,-0.76:5.959,-1.66:5.3504,-0.84:5.5919,-1.85:4.6369,0.85:4.9822,-2.02:5.179,-2.3:5.0228,1.1:5.2731,-1.99:5.6249,-1.13:4.7969,-2.11:5.612,-2.76:5.7025,0.46:4.6955,-0.14:5.3059,0.68:5.7841,-1.11:6.0413,-4.67:6.243,-1.2:6.0901,-1.63:3.9825,-4.37:5.3174,-2.19:5.043,-2.26:4.6822,-0.44:5.8996,-1.01:0.38,-0.8:5.7,-2.16:4.6649,-2.66:5.3607,-0.63:0.611,-1.88:0.3019,-0.49:5.5519,0.17:5.3749,-2.78:5.9808,-1.37:5.8267,-0.57:6.1415,-0.73:0.6085,1.67:5.0996,-0.62:4.806,-1.73:5.6161,0.92:5.5669,-3.67:5.2799,0.61:4.551,-2.28:4.3964,0.33:5.501,0.92:0.1539,-0.71:6.1503,-1.42:4.3191"
